"additional_costs";"brand";"brand_logo";"category";"category_path";"condition";"description";"description_short";"color_primary";"sku";"in_stock";"in_stock_amount";"keywords";"link";"price";"price_old";"priority";"terms_conditions";"title";"price_shipping";"delivery_time";"delivery_description";"size";"size_description";"material_description";"model";"gender_target";"ean";"google_category_id";"longitude";"latitude";"currency";"unit_price_measure";"unit_price_measure_unit";"unit_price_base_measure";"google_category_path";"image_small";"image_medium";"image_large";"image_default"
"0";"999 Games";"https://cdn.webshopapp.com/shops/352022/files/437806571/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"2 tot 4 spelersVanaf 8 jaarSpeeltijd: 30 minTaal: Nederlands";"";"";"146812273";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=07cf3c7e2cc4dd964de29b539f34d64a&dl=nl%2Fpick-a-pen-tuinen.html%3Fsource%3Ddaisycon&ws=";"16.99";"16.99";"1";"";"Pick a Pen: Tuinen (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/456717008/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/456717008/image.jpg"
"0";"Glassstaff";"https://cdn.webshopapp.com/assets/blank.gif?2023-05-22";"Role Playing Games";"";"";"Unieke dobbelset met zwevende ogen in een vloeibare kern, perfect voor RPG's. Fantasie en functionaliteit komen samen in elk worp.";"";"";"153050314";"0";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=9daf8a8498e376855aee745c8c8c9c5a&dl=nl%2Frpg-dice-set-critstones-forest-dragons-gaze-floati.html%3Fsource%3Ddaisycon&ws=";"39.99";"39.99";"1";"";"CritStones: Forest Dragon's Gaze Floating Eye";"6.45";"0";"";"";"";"";"";"";"0";"";"";"";"EUR";"0";"";"0";"";"https://cdn.webshopapp.com/shops/352022/files/463399768/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/463399768/image.jpg"
"0";"999 Games";"https://cdn.webshopapp.com/shops/352022/files/437806571/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"2 tot 4 spelersVanaf 10 jaarSpeeltijd: 30 minTaal: Nederlands";"";"";"148303023";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=9ca5d8c8acbce8cda3057373bba0fe6c&dl=nl%2Fdominion-welvaart-148303023.html%3Fsource%3Ddaisycon&ws=";"44.99";"44.99";"1";"";"Dominion: Welvaart (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/448664183/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/448664183/image.jpg"
"0";"999 Games";"https://cdn.webshopapp.com/shops/352022/files/437806571/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"1 tot 4 spelersVanaf 12 jaarSpeeltijd: 120 minTaal: Nederlands";"";"";"145438084";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=7ae081378dbf38069018fcaf7ab21a7d&dl=nl%2Fagricola.html%3Fsource%3Ddaisycon&ws=";"59.99";"59.99";"1";"";"Agricola (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/446099372/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/446099372/image.jpg"
"0";"Citadel Miniatures";"https://cdn.webshopapp.com/shops/352022/files/450495418/image.jpg";"Warhammer";"";"";"Blood Angels: majestueuze helden en apocalyptische furie. Combat Patrol: Blood Angels biedt een perfecte start voor je leger.";"";"";"152876224";"0";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=18cebf9046e2618e5a418f6643e9a751&dl=nl%2Fcombat-patrol-blood-angels.html%3Fsource%3Ddaisycon&ws=";"129.99";"129.99";"1";"";"Combat Patrol: Blood Angels";"0";"0";"";"";"";"";"";"";"0";"";"";"";"EUR";"0";"";"0";"";"https://cdn.webshopapp.com/shops/352022/files/462107003/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/462107003/image.jpg"
"0";"999 Games";"https://cdn.webshopapp.com/shops/352022/files/437806571/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"1 spelerVanaf 8 jaarSpeeltijd: 5-20 minTaal: Nederlands";"";"";"145460852";"0";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=9cdc48d1b6039cf6859232a1936a955d&dl=nl%2Fbrains-schatkaarten.html%3Fsource%3Ddaisycon&ws=";"14.95";"14.95";"1";"";"Brains: Schatkaarten (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/455895637/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/455895637/image.jpg"
"0";"Space Cowboys";"https://cdn.webshopapp.com/shops/352022/files/437806409/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"1 tot 6 spelersVanaf 10 jaarSpeeltijd: 60 minTaal: Nederlands";"";"";"146135016";"0";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=d0d6c9e7b8185cfebe752eee9e7edd10&dl=nl%2Funlock-1-ontsnappings-avonturen.html%3Fsource%3Ddaisycon&ws=";"34.99";"34.99";"1";"";"Unlock! 1: Ontsnappings Avonturen (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/459062107/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/459062107/image.jpg"
"0";"Loki";"https://cdn.webshopapp.com/shops/352022/files/437805950/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"1 tot 4 spelersVanaf 5 jaarSpeeltijd: 15 minTaal: Nederlands";"";"";"145989971";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=8effe4b9067a955f33a4cfc72c857fb5&dl=nl%2Ffarmini.html%3Fsource%3Ddaisycon&ws=";"10.99";"10.99";"1";"";"Farmini (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/461188159/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/461188159/image.jpg"
"0";"999 Games";"https://cdn.webshopapp.com/shops/352022/files/437806571/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"1 tot 4 spelersVanaf 7 jaarSpeeltijd: 15 minTaal: Nederlands";"";"";"145459279";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=08115d956f780376dd40db65dcc7c4e3&dl=nl%2Fcatan-het-dobbelspel.html%3Fsource%3Ddaisycon&ws=";"12.99";"12.99";"1";"";"Catan: Het Dobbelspel (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/454824156/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/454824156/image.jpg"
"0";"Citadel Miniatures";"https://cdn.webshopapp.com/shops/352022/files/450495418/image.jpg";"Warhammer";"";"";"Spray met een ongeëvenaarde metallic glans. Transformeert oppervlakken in stralende en duurzame meesterwerken.";"";"";"149689025";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=3f5bedea92c2e2fb837fce7aaac53cff&dl=nl%2Fcitadel-colour-spray-munitorum-varnish.html%3Fsource%3Ddaisycon&ws=";"17.99";"17.99";"1";"";"Citadel Colour Spray: Munitorum Varnish (400ml)";"6.45";"0";"";"";"";"";"";"";"0";"";"";"";"EUR";"0";"";"0";"";"https://cdn.webshopapp.com/shops/352022/files/454297852/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/454297852/image.jpg"
"0";"999 Games";"https://cdn.webshopapp.com/shops/352022/files/437806571/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"2 spelersVanaf 10 jaarSpeeltijd: 30 minTaal: Nederlands";"";"";"146318347";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=6b2707f41d0e27e2d799f0121b0b5d6a&dl=nl%2Fglasgow.html%3Fsource%3Ddaisycon&ws=";"19.99";"19.99";"1";"";"Glasgow (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/452811413/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/452811413/image.jpg"
"0";"Citadel Miniatures";"https://cdn.webshopapp.com/shops/352022/files/450495418/image.jpg";"Warhammer";"";"";"Onverzettelijke strijders, gehuld in futuristische wapenrusting, vormen een angstaanjagend gezicht op het slagveld.";"";"";"148232507";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=2d17c2ab5ecdedc6e4d8347ce9485b7c&dl=nl%2Fnecrons-immortals.html%3Fsource%3Ddaisycon&ws=";"34.99";"34.99";"1";"";"Necrons: Immortals";"6.45";"0";"";"";"";"";"";"";"0";"";"";"";"EUR";"0";"";"0";"";"https://cdn.webshopapp.com/shops/352022/files/454611087/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/454611087/image.jpg"
"0";"Schmidt";"https://cdn.webshopapp.com/shops/352022/files/437806348/image.jpg";"Puzzels";"Speelgoed en spellen|Puzzels";"";"Aantal stukjes: 1000Afmetingen: 70 x 50 cm";"";"";"145438241";"0";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=891eab0d66855fed245fb862f26ec8db&dl=nl%2Fdisney-rapunzel.html%3Fsource%3Ddaisycon&ws=";"16.95";"16.95";"1";"";"Disney: Rapunzel (1000 Stukjes)";"6.45";"0";"";"";"";"";"";"";"0";"3867";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Puzzels";"https://cdn.webshopapp.com/shops/352022/files/457970296/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/457970296/image.jpg"
"0";"White Goblin Games";"https://cdn.webshopapp.com/shops/352022/files/437806614/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"2 spelersVanaf 10 jaarSpeeltijd: 30 minTaal: Nederlands";"";"";"146317939";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=4b4fa2c7ff0d886970fb6dc7d4330cc7&dl=nl%2Fdaxu.html%3Fsource%3Ddaisycon&ws=";"19.99";"19.99";"1";"";"Daxu (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/452079600/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/452079600/image.jpg"
"0";"Steve Jackson Games";"https://cdn.webshopapp.com/shops/352022/files/444044319/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"3 tot 6 spelersVanaf 17 jaarSpeeltijd: 60 minTaal: Engels";"";"";"151883749";"0";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=2432c075a2f113c0844c3520b0e57ff4&dl=nl%2Fmunchkin-rick-and-morty.html%3Fsource%3Ddaisycon&ws=";"34.99";"34.99";"1";"";"Munchkin: Rick and Morty (ENG)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/459879000/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/459879000/image.jpg"
"0";"The Pokémon Company";"https://cdn.webshopapp.com/shops/352022/files/437806301/image.jpg";"Collectible Card Games";"";"";"Ontketen oude en toekomstige macht met de 'Pokémon TCG: Temporal Forces - Checklane Blister'. Nieuwe gevechten en strategieën wachten!";"";"";"149825604";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=5445bf7ee9210e47416c63c8c878c107&dl=nl%2Ftemporal-forces-checklane-blister.html%3Fsource%3Ddaisycon&ws=";"6.99";"6.99";"1";"";"Temporal Forces - Checklane Blister";"6.45";"0";"";"";"";"";"";"";"0";"";"";"";"EUR";"0";"";"0";"";"https://cdn.webshopapp.com/shops/352022/files/451048575/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/451048575/image.jpg"
"0";"The Pokémon Company";"https://cdn.webshopapp.com/shops/352022/files/437806301/image.jpg";"Collectible Card Games";"";"";"Pokémon 4-Pocket Portfolio - Enchanted Glade: kleurrijke cover, ruimte voor 40 kaarten enkel of 80 dubbel, plus 4 oversized kaarten.";"";"";"146338165";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=3cf9a6c44d902952695d81464025ea50&dl=nl%2Fpokemon-4-pocket-portfolio-enchanted-glade.html%3Fsource%3Ddaisycon&ws=";"9.99";"9.99";"1";"";"4-Pocket Portfolio - Enchanted Glade";"6.45";"0";"";"";"";"";"";"";"0";"";"";"";"EUR";"0";"";"0";"";"https://cdn.webshopapp.com/shops/352022/files/461856970/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/461856970/image.jpg"
"0";"Citadel Miniatures";"https://cdn.webshopapp.com/shops/352022/files/450495418/image.jpg";"Warhammer";"";"";"Gevreesde krijgers, gedrenkt in duisternis, klaar om chaos te zaaien. Hun meedogenloze kracht kent geen grenzen.";"";"";"148205376";"0";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=636df416a0986017d84d449d8ce01fa5&dl=nl%2Fchaos-space-marines-legionaries.html%3Fsource%3Ddaisycon&ws=";"54.99";"54.99";"1";"";"Chaos Space Marines: Legionaries";"6.45";"0";"";"";"";"";"";"";"0";"";"";"";"EUR";"0";"";"0";"";"https://cdn.webshopapp.com/shops/352022/files/454252191/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/454252191/image.jpg"
"0";"Citadel Miniatures";"https://cdn.webshopapp.com/shops/352022/files/450495418/image.jpg";"Warhammer";"";"";"Revolutioneer je schilderwerk met 'Citadel Colour Contrast:  Pylar Glacier'. Bereik diepe tinten met één laag voor snelle en indrukwekkende resultaten.";"";"";"148216593";"0";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=4bac86b6d459960bc68c638f13e14f39&dl=nl%2Fcitadel-colour-contrast-pylar-glacier.html%3Fsource%3Ddaisycon&ws=";"6.3";"6.3";"1";"";"Citadel Colour Contrast:  Pylar Glacier (18ml)";"6.45";"0";"";"";"";"";"";"";"0";"";"";"";"EUR";"0";"";"0";"";"https://cdn.webshopapp.com/shops/352022/files/452875570/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/452875570/image.jpg"
"0";"River Horse";"https://cdn.webshopapp.com/assets/blank.gif?2023-05-22";"Role Playing Games";"";"";"De Tails of Equestria Pegasus Dobbelset, prachtig versierd, brengt extra magie naar je My Little Pony RPG-avonturen.";"";"";"151844291";"0";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=d0ec31d6ba6a2d1dd395e0e24fec2a33&dl=nl%2Ftails-of-equestria-pegasus-dice-set.html%3Fsource%3Ddaisycon&ws=";"11.99";"11.99";"1";"";"Tails of Equestria - Pegasus Dice Set";"6.45";"0";"";"";"";"";"";"";"0";"";"";"";"EUR";"0";"";"0";"";"https://cdn.webshopapp.com/shops/352022/files/463772339/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/463772339/image.jpg"
"0";"Citadel Miniatures";"https://cdn.webshopapp.com/shops/352022/files/450495418/image.jpg";"Warhammer";"";"";"Aeldari Windriders: Elite-eenheid van de Aeldari, bereden op jetbikes voor snelheid en precisie in gevechten.";"";"";"148630004";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=426593122580ae5d53906b3050b8fa04&dl=nl%2Faeldari-windriders.html%3Fsource%3Ddaisycon&ws=";"44.99";"44.99";"1";"";"Aeldari: Windriders";"6.45";"0";"";"";"";"";"";"";"0";"";"";"";"EUR";"0";"";"0";"";"https://cdn.webshopapp.com/shops/352022/files/453753863/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/453753863/image.jpg"
"0";"The Pokémon Company";"https://cdn.webshopapp.com/shops/352022/files/437806301/image.jpg";"Collectible Card Games";"";"";"Verken 'Pokémon TCG: Twilight Masquerade' met 10 kaarten per booster voor nieuwe avonturen en strategieën!";"";"";"150933315";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=f66b060f5286b5fdd16afa08d7304988&dl=nl%2Ftwilight-masquerade-booster.html%3Fsource%3Ddaisycon&ws=";"4.99";"4.99";"1";"";"Twilight Masquerade - Booster";"6.45";"0";"";"";"";"";"";"";"0";"";"";"";"EUR";"0";"";"0";"";"https://cdn.webshopapp.com/shops/352022/files/455143316/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/455143316/image.jpg"
"0";"Gamegenic";"https://cdn.webshopapp.com/shops/352022/files/437806509/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"Beheers de mystieke krachten met de Doctor Strange-speelmat voor Marvel Champions, voor strategische meesterzetten en betoverende actie!";"";"";"149166533";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=9eec6f9883c83e769eca98afefe9857c&dl=nl%2Fmarvel-champions-playmat-doctor-strange.html%3Fsource%3Ddaisycon&ws=";"18.99";"18.99";"1";"";"Marvel Champions Playmat: Doctor Strange";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/455508091/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/455508091/image.jpg"
"0";"Fantasy Flight Games";"https://cdn.webshopapp.com/shops/352022/files/437806522/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"1 tot 4 spelersVanaf 14 jaarSpeeltijd: 90 minTaal: Engels";"";"";"145460803";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=33b4ef1ef1ee35ca694f82654235ae89&dl=nl%2Fmarvel-champions-spider-ham-hero-pack.html%3Fsource%3Ddaisycon&ws=";"17.99";"17.99";"1";"";"Marvel Champions: Spider-Ham Hero Pack (ENG)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/455376687/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/455376687/image.jpg"
"0";"Fantasy Flight Games";"https://cdn.webshopapp.com/shops/352022/files/437806522/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"Omarm de kracht van Ms. Marvel met deze speelmat voor Marvel Champions, voor strategische overwinningen en visuele pracht op tafel!";"";"";"149166875";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=c9b12a1e58f58f260dfefb934e2fcde9&dl=nl%2Fmarvel-champions-playmat-ms-marvel.html%3Fsource%3Ddaisycon&ws=";"12.99";"12.99";"1";"";"Marvel Champions Playmat: Ms. Marvel";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/455504522/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/455504522/image.jpg"
"0";"White Goblin Games";"https://cdn.webshopapp.com/shops/352022/files/437806614/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"2 tot 5 spelersVanaf 10 jaarSpeeltijd: 45 minTaal: Nederlands";"";"";"145460950";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=8a00a2577f16e5a5075c2049f0149303&dl=nl%2Fmachi-koro-2-polis.html%3Fsource%3Ddaisycon&ws=";"19.99";"19.99";"1";"";"Machi Koro 2: Polis (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/450617299/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/450617299/image.jpg"
"0";"999 Games";"https://cdn.webshopapp.com/shops/352022/files/437806571/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"Extra Scoreblokken voor het spel Clever.";"";"";"145460701";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=8af78e412e11536d41a924b2ffdca5fe&dl=nl%2Fclever-extra-scoreblokken.html%3Fsource%3Ddaisycon&ws=";"9.99";"9.99";"1";"";"Clever: Extra Scoreblokken (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/456407446/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/456407446/image.jpg"
"0";"Citadel Miniatures";"https://cdn.webshopapp.com/shops/352022/files/450495418/image.jpg";"Warhammer";"";"";"Leg de perfecte basis met Citadel Colour Base: Mephiston Red. Deze 12 ml pot rode acrylverf zorgt voor een soepele applicatie en rijke texturen.";"";"";"148252960";"0";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=42f0ae7390c070d351701ae2a7e380c2&dl=nl%2Fcitadel-colour-base-mephiston-red.html%3Fsource%3Ddaisycon&ws=";"3.6";"3.6";"1";"";"Citadel Colour Base: Mephiston Red (12ml)";"6.45";"0";"";"";"";"";"";"";"0";"";"";"";"EUR";"0";"";"0";"";"https://cdn.webshopapp.com/shops/352022/files/451933132/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/451933132/image.jpg"
"0";"999 Games";"https://cdn.webshopapp.com/shops/352022/files/437806571/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"2 tot 4 spelersVanaf 8 jaarSpeeltijd: 20 minTaal: Nederlands";"";"";"148535115";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=5a873a2dd1d9824017337ed0c44615fd&dl=nl%2Fmemo-dice.html%3Fsource%3Ddaisycon&ws=";"14.99";"14.99";"1";"";"Memo Dice (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/454944349/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/454944349/image.jpg"
"0";"Schmidt";"https://cdn.webshopapp.com/shops/352022/files/437806348/image.jpg";"Puzzels";"Speelgoed en spellen|Puzzels";"";"Aantal stukjes: 1000Afmetingen: 70 x 50 cm";"";"";"147444566";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=46ccecdfb69bec61b2381662bfadc85c&dl=nl%2Fdisney-the-lion-king-1000.html%3Fsource%3Ddaisycon&ws=";"17.99";"17.99";"1";"";"Disney: The Lion King (1000 Stukjes)";"6.45";"0";"";"";"";"";"";"";"0";"3867";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Puzzels";"https://cdn.webshopapp.com/shops/352022/files/458327343/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/458327343/image.jpg"
"0";"Monster Fight Club";"https://cdn.webshopapp.com/assets/blank.gif?2023-05-22";"Spellen";"Speelgoed en spellen|Spellen";"";"1 tot 4 spelersVanaf 13 jaarSpeeltijd: 60 minTaal: Engels";"";"";"151958449";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=e511298bd8d018190566c64dbe078a6e&dl=nl%2Fborderlands-mister-torgues-arena-of-badassery.html%3Fsource%3Ddaisycon&ws=";"119.99";"119.99";"1";"";"Borderlands Mister Torgue's Arena of Badassery! (ENG)";"0";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/460666134/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/460666134/image.jpg"
"0";"999 Games";"https://cdn.webshopapp.com/shops/352022/files/437806571/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"2 tot 4 spelersVanaf 6 jaarSpeeltijd: 45 minTaal: Nederlands";"";"";"151861529";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=cde187aaa0c7a248a35a5873454826ad&dl=nl%2Fqwirkle.html%3Fsource%3Ddaisycon&ws=";"34.99";"34.99";"1";"";"Qwirkle (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/458732897/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/458732897/image.jpg"
"0";"999 Games";"https://cdn.webshopapp.com/shops/352022/files/437806571/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"2 tot 4 spelersVanaf 8 jaarSpeeltijd: 30 minTaal: Nederlands";"";"";"145426680";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=9c69f27bd8f7b934585411a9eea1c6a7&dl=nl%2Fcatan-het-snelle-kaartspel.html%3Fsource%3Ddaisycon&ws=";"12.99";"12.99";"1";"";"Catan: Het Snelle Kaartspel (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/452851358/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/452851358/image.jpg"
"0";"999 Games";"https://cdn.webshopapp.com/shops/352022/files/437806571/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"5 tot 6 spelersVanaf 12 jaarSpeeltijd: 120 minTaal: Nederlands";"";"";"145459282";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=4015a342412a197e96a3af67de9f7bff&dl=nl%2Fcatan-steden-ridders-5-6-spelers.html%3Fsource%3Ddaisycon&ws=";"19.99";"19.99";"1";"";"Catan: Steden & Ridders 5/6 spelers (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/454825512/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/454825512/image.jpg"
"0";"White Goblin Games";"https://cdn.webshopapp.com/shops/352022/files/437806614/image.jpg";"Spellen";"Speelgoed en spellen|Spellen";"";"1 tot 4 spelersVanaf 10 jaarSpeeltijd: 15 minTaal: Nederlands";"";"";"145461011";"1";"0";"";"https://jf79.net/c/?si=16834&li=1725509&wi=362182&pid=29633401115ef0f7963854f2d3b861f1&dl=nl%2Fspring-meadow.html%3Fsource%3Ddaisycon&ws=";"34.99";"34.99";"1";"";"Spring Meadow (NL)";"6.45";"0";"";"";"";"";"";"";"0";"3793";"";"";"EUR";"0";"";"0";"Speelgoed en spellen > Spellen";"https://cdn.webshopapp.com/shops/352022/files/445734037/image.jpg";"";"";"https://cdn.webshopapp.com/shops/352022/files/445734037/image.jpg"
