"product ID";name;currency;price;description;productURL;imageURL;categories;brand;categoryPath;color;deliveryCosts;deliveryTime;EAN;stock_status;material;stock;subcategories;subsubcategories;size;campaignID
176075;"Rolly Toys traptractor RollyKid Massey Ferguson junior rood";EUR;91.95;"Ontdek het boerenleven met deze super mooie tractor. De motorkap kan open voor nog meer speelplezier en de transmissieketting is volledig afgeschermd. De traptractor is met één wiel aangedreven, dit komt doordat het buitenste wiel in een radius een grotere afstand moet afleggen dan het binnenste. Verder wordt de traptractor geleverd met een aanhanger en is hij geschikt voor kinderen vanaf 2 jaar";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F176075-rolly-toys-traptractor-rollykid-massey-ferguson-junior-rood%2F;https://images.foris.shop/producten/original/rolly_toys_traptractor_massey_ferguson_jongens_rood_176075.jpg?c=220215;Speelgoed;"Rolly Toys";"Speelgoed > Fietsen & Rijden > Traptractors";Rood;0.00;"Op werkdagen voor 16:00 uur besteld, morgen in huis";4006485012305;in_stock;Kunststof;1;"Fietsen & Rijden";Traptractors;;11002
176114;"Rolly Toys traptractor met aanhanger RollyKid Cat geel";EUR;128.00;"De gele RollyKid Cat traptractor is ideaal voor alle kinderen die graag alle kneepjes van de (tuin)bouw willen gaan ontdekken. Laat ze opstappen en hun fantasie te werk gaan! De aanhanger zorgt voor nog meer speelplezier en zo kunnen kinderen vele spullen vervoeren. Deze traptractor is gemaakt van stevig kunststof, hierdoor kan de RollyKid Cat wel tegen een stootje. Dankzij de verstelbare stoel kan de traptractor met kinderen meegroeien en heeft het een lange levensduur. De tractor van Rolly Toys heeft een afmeting van 161 x 55 x 47 cm en is geschikt voor kinderen vanaf 2,5 jaar";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F176114-rolly-toys-traptractor-met-aanhanger-rollykid-cat-geel%2F;https://images.foris.shop/producten/original/rolly_toys_traptractor_rollykid_cat_jongens_geel_176114.jpg?c=220215;Speelgoed;"Rolly Toys";"Speelgoed > Fietsen & Rijden > Traptractors";Geel;0.00;"Op werkdagen voor 16:00 uur besteld, morgen in huis";4006485023288;in_stock;Kunststof;2;"Fietsen & Rijden";Traptractors;;11002
176133;"Rolly Toys traptractor RollyKid NH T7040 junior blauw";EUR;123.95;"Rolly Toys traptractor RollyKid NH T7040
Ontdek het boerenleven met deze super mooie tractor. De motorkap kan open voor nog meer speelplezier en de transmissieketting is volledig afgeschermd. Verder wordt de traptractor geleverd met een aanhanger en een voorlader.
Specificaties:
Kleur: blauw/zwart
Geslacht: junior
Materiaal: kunststof
Afmeting: 161 x 47 x 55 cm (L x B x H) (met voorlader en aanhanger)
Gewicht: 10,5 kg
Geschikt voor kinderen vanaf 2 jaar.
Inhoud:
1 Traptractor
1 Aanhanger
1 Voorlader";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F176133-rolly-toys-traptractor-rollykid-nh-t7040-junior-blauw%2F;https://images.foris.shop/producten/original/rolly_toys_traptractor_rollykid_nh_t7040_jongens_blauw_176133.jpg?c=220215;Speelgoed;"Rolly Toys";"Speelgoed > Fietsen & Rijden > Traptractors";Blauw;0.00;"Op werkdagen voor 16:00 uur besteld, morgen in huis";4006485023929;in_stock;Kunststof;1;"Fietsen & Rijden";Traptractors;;11002
176208;"Rolly Toys traptractor RollyTrac John Deere junior groen";EUR;82.95;"De groene RollyTrac John Deere traptractor is ideaal voor alle kinderen die het boerenleven willen gaan ontdekken. Laat ze opstappen en hun fantasie te werk gaan! Deze traptractor is gemaakt van stevig kunststof, hierdoor kan de RollyTrac John Deere wel tegen een stootje. De tractor van Rolly Toys heeft een afmeting van 109 x 47 x 56 cm en is geschikt voor kinderen vanaf 2 jaar";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F176208-rolly-toys-traptractor-rollytrac-john-deere-junior-groen%2F;https://images.foris.shop/producten/original/rolly_toys_traptractor_rollytrac_john_deere_junior_groen_176208.jpg?c=220215;Speelgoed;"Rolly Toys";"Speelgoed > Fietsen & Rijden > Traptractors";Groen;0.00;"Op werkdagen voor 16:00 uur besteld, morgen in huis";4006485052769;in_stock;Kunststof;7;"Fietsen & Rijden";Traptractors;;11002
176353;"Rolly Toys aanhanger RollyKipper II John Deere 56 cm groen";EUR;42.95;"De groene RollyKipper II John Deere bezorgt kinderen uren speelplezier! De aanhanger kun je gemakkelijk vast maken aan een traptractor en de pret kan beginnen! De aanhanger van Rolly Toys is gemaakt van stevig kunststof, hierdoor kan hij wel tegen een stootje. De RollyKipper II heeft een afmeting van 56 x 46,5 x 34 cm en is geschikt voor kinderen vanaf twee en een half jaar.";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F176353-rolly-toys-aanhanger-rollykipper-ii-john-deere-56-cm-groen%2F;https://images.foris.shop/producten/original/rolly_toys_aanhanger_rollykipper_ii_john_deere_junior_groen_176353.jpg?c=220215;Speelgoed;"Rolly Toys";"Speelgoed > Fietsen & Rijden > Traptractors";Groen;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";4006485128822;in_stock;Kunststof;1;"Fietsen & Rijden";Traptractors;;11002
176385;"Rolly Toys RollySnow Cruiser John Deere slee junior groen";EUR;56.95;"De rollySnow Cruiser van John Deere is de perfecte metgezel voor kleine avonturiers vanaf 3 jaar. Deze stevige slee biedt niet alleen comfort, maar ook veiligheid tijdens de rit. Het klassieke silhouet van de slee geeft de rollySnow Cruiser John Deere een tijdloze charme en maakt het een echte blikvanger op de rodelbaan";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F176385-rolly-toys-rollysnow-cruiser-john-deere-slee-junior-groen%2F;https://images.foris.shop/producten/original/rolly_toys_slee_rollysnow_cruiser_john_deere_junior_groen_176385.jpg?c=220215;Speelgoed;"Rolly Toys";"Speelgoed > Winterspeelgoed > Sleeën";Groen;0.00;"Op werkdagen voor 16:00 uur besteld, morgen in huis";4006485200160;in_stock;Kunststof;3;Winterspeelgoed;Sleeën;;11002
176683;"Rolly Toys stuur met geluid zwart 20 cm";EUR;26.95;"Rolly Toys stuur met geluid
Is het stuur van jouw Rolly Toys traptractor stuk? Geen nood! Schaf dit stuur met geluid dan aan. Druk op één van de knoppen om de toeter of het motorgeluid te horen.
Specificaties:
Kleur: zwart
Geslacht: junior
Materiaal: kunststof
Diameter: 20 cm
Gewicht: 3,5 kg
Exclusief 2 AA batterijen.";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F176683-rolly-toys-stuur-met-geluid-zwart-20-cm%2F;https://images.foris.shop/producten/original/rolly_toys_stuur_met_geluid_zwart_30_cm_176683.jpg?c=220215;Speelgoed;"Rolly Toys";"Speelgoed > Fietsen & Rijden > Traptractors";Zwart;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";4006485409235;in_stock;Kunststof;1;"Fietsen & Rijden";Traptractors;;11002
177131;"Rolly Toys RollyDigger graafmachine John Deere 102 cm groen";EUR;79.95;"Met deze John Deere graafmachine kan je graven en kiepen. De graafmachine kan 360 graden draaien en kan voor- en achteruit bewegen. Verder heeft hij een automatische vergrendeling op de graafarm en is hij geschikt voor kinderen vanaf 3 jaar. Want wat is er nu leuker dan zelf met je eigen graafmachine in het zand graven? De graafmachine kan geheel om zijn as draaien. Deze RollyToys Digger is geheel in John Deere stijl.
<strong>Specificaties:</strong>
Kleur: groen
Materiaal: kunststof
Geslacht: junior
Afmeting: 102 x 43 x 74 cm (L x B x H)
Gewicht: 5 kg
Leeftijd: vanaf 3 jaar";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F177131-rolly-toys-rollydigger-graafmachine-john-deere-102-cm-groen%2F;https://images.foris.shop/producten/original/rolly_toys_graafmachine_rollydigger_john_deere_junior_geel_177131.jpg?c=220215;Speelgoed;"Rolly Toys";"Speelgoed > Zandspeelgoed > Graafmachines";Groen;0.00;"Op werkdagen voor 16:00 uur besteld, morgen in huis";4006485421022;in_stock;Kunststof;2;Zandspeelgoed;Graafmachines;;11002
208535;"Boland Gevangene Kostuum Heren Zwart/Wit maat 50/52/54";EUR;17.50;"Draag dit kostuum tijdens carnaval of naar een themafeest en verander jezelf in een gevangene met dit pak van Boland. De set bestaat uit een shirt, broek en een hoed.
<strong>Specificaties:</strong>
Kleur: zwart, wit
Geslacht: heren
Materiaal: 100% polyester
Type sluiting: koordsluiting
Wasvoorschrift: handwas
Borstomvang: 96-104 cm
Tailleomvang: 86-94 cm
Maat: 50/52/54 (M/L)
<strong>Inhoud:</strong>
1 Pet
1 Shirt
1 Broek";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F208535-boland-gevangene-kostuum-heren-zwart-wit-maat-50-52-54%2F;https://images.foris.shop/producten/original/boland_verkleedpak_gevangene_heren_zwart_wit_208535.jpg?c=220215;Speelgoed;Boland;"Speelgoed > Verkleden > Verkleedpakken";Zwart,Wit;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8712026838209;in_stock;Polyester;1;Verkleden;Verkleedpakken;50/52/54;11002
228381;"Injusa Paw Patrol loopmotor 69 cm rood/blauw";EUR;45.25;"Beleef veel speelplezier met deze loopmotor van Injusa. Deze loopmotor helpt jouw kind bij het verkennen van de grotemensenwereld. Bovendien stimuleert mobiliteit het zelfvertrouwen en helpt de loopmotor jouw kind om zijn benen te coördineren. Deze loopmotor met stabiele constructie en robuust grote wielen zorgt voor urenlang speelplezier.
<strong>Specificaties:</strong>
Kleur: rood, blauw
Materiaal: kunststof
Geslacht: junior
Afmeting: 69 x 27,3 x 49 cm (LxBxH)
Maximaal draagbaar gewicht: 30 kg
Gewicht: 2,3 kg
Leeftijd: 2 jaar en ouder";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F228381-injusa-paw-patrol-loopmotor-69-cm-rood-blauw%2F;https://images.foris.shop/producten/original/injusa_paw_patrol_loopmotor_69_cm_rood_blauw_228381_20231106111210.jpg?c=220215;Speelgoed;Injusa;"Speelgoed > Fietsen & Rijden > Loopmotors";Rood;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8410964019031;in_stock;Kunststof;3;"Fietsen & Rijden";Loopmotors;;11002
295327;"Paradiso Toys zandbak met deksel Schildpad 115 x 83 cm groen";EUR;42.95;"Normaal vinden kinderen schildpadden in het strandzand, maar nu vinden ze zand in een supergrote schildpad van Paradiso Toys! De compacte zandbak heeft een afmeting van 115 x 83 x 35 cm. Laat kinderen een supermooi zandkasteel bouwen of hun eigen cupcakes maken. Naast dat de zandbak alleen geschikt is voor zand, is deze zandbak ook geschikt voor water. Speelplezier gegarandeerd! Na het spelen kun je de deksel over de schildpad leggen, waardoor alle creaties intact blijven en het zand droog blijft bij een regenbui. 
<strong>Kenmerken:</strong>
Veelzijdige combinatie van zandbak en pierenbadje in de vorm van een schildpad
Bruikbaar als pierenbad of zandbak
Gemakkelijk te verzenden en op te bergen, fleurt elke tuin op
Voorzien van tweezitbankjes 
<strong>Specificaties:</strong>
Kleur: groen
Materiaal: kunststof
Geslacht: junior
Afmetingen: 115 x 83 x 35 cm (L x B x H)
Leeftijd: vanaf 18 maanden
<strong>Inhoud:</strong>
1 Zandbak
1 Deksel";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F295327-paradiso-toys-zandbak-met-deksel-schildpad-115-x-83-cm-groen%2F;https://images.foris.shop/producten/original/paradiso_toys_zandbak_schildpad_115_x_83_cm_groen_295327_1558689527.jpg?c=220215;Speelgoed;"Paradiso Toys";"Speelgoed > Zandspeelgoed > Zandbakken";Groen;12.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";5425000332343;in_stock;Kunststof;31;Zandspeelgoed;Zandbakken;;11002
295374;"Paradiso Toys zandbak met deksel Schelp 87 x 78 x 18 cm roze";EUR;14.95;"Normaal vinden kinderen schelpen in het strandzand, maar nu vinden ze zand in een supergrote schelp van Paradiso Toys! De compacte zandbak heeft een afmeting van 87 x 78 x 18 cm. Laat kinderen een supermooi zandkasteel bouwen of hun eigen cupcakes maken. Naast dat de zandbak alleen geschikt is voor zand, is deze zandbak ook geschikt voor water. Speelplezier gegarandeerd! Na het spelen kun je de deksel over de schelp leggen, waardoor alle creaties intact blijven en het zand droog blijft bij een regenbui. 
<strong>Kenmerken:</strong>
Beroemde schelpenpierenbad bij iedereen bekend
Veelzijdige klassieker: pierenbad, zandbak of ballenbak
Gemakkelijk te stapelen, op te bergen en te verzenden
1 set = 2 stuks
<strong>Specificaties:</strong>
Kleur: roze
Geslacht: junior
Materiaal: kunststof
Afmetingen: 87 x 78 x 18 cm (L x B x H)
Leeftijd: vanaf 18 maanden
<strong>Inhoud:</strong>
1 Zandbak
1 Deksel";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F295374-paradiso-toys-zandbak-met-deksel-schelp-87-x-78-x-18-cm-roze%2F;https://images.foris.shop/producten/original/paradiso_toys_zandbak_schelpen_87_x_78_cm_roze_2-delig_295374_1558696496.jpg?c=220215;Speelgoed;"Paradiso Toys";"Speelgoed > Zandspeelgoed > Zandbakken";Roze;12.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";5425000337607;in_stock;Kunststof;26;Zandspeelgoed;Zandbakken;;11002
295809;"Paradiso Toys zandbak met deksel Schelp 102 x 88 x 20 cm blauw";EUR;20.75;"Normaal vinden kinderen schelpen in het strandzand, maar nu vinden ze zand in een supergrote schelp van Paradiso Toys! De compacte zandbak heeft een afmeting van 102 x 88 x 20 cm. Laat kinderen een supermooi zandkasteel bouwen of hun eigen cupcakes maken. Naast dat de zandbak alleen geschikt is voor zand, is deze zandbak ook geschikt voor water. Speelplezier gegarandeerd! Na het spelen kun je de deksel over de schelp leggen, waardoor alle creaties intact blijven en het zand droog blijft bij een regenbui. 
<strong>Kenmerken:</strong>
Beroemde schelpenpierenbad bij iedereen bekend
Veelzijdige klassieker: pierenbad, zandbak of ballenbak
Gemakkelijk te stapelen, op te bergen en te verzenden
1 set = 2 stuks
<strong>Specificaties:</strong>
Kleur: blauw
Geslacht: junior
Materiaal: kunststof
Afmetingen: 102 x 88 x 20 cm (L x B x H)
Leeftijd: vanaf 18 maanden
<strong>Inhoud:</strong>
1 Zandbak
1 Deksel";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F295809-paradiso-toys-zandbak-met-deksel-schelp-102-x-88-x-20-cm-blauw%2F;https://images.foris.shop/producten/original/paradiso_toys_zandbak_schelpen_102_x_88_cm_blauw_2-delig_295809_1559027001.jpg?c=220215;Speelgoed;"Paradiso Toys";"Speelgoed > Zandspeelgoed > Zandbakken";Blauw;12.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";5425000337034;in_stock;Kunststof;160;Zandspeelgoed;Zandbakken;;11002
332538;"JAMARA Snow Star slee met rugleuning 90 cm rood";EUR;57.65;"Glij de helling af met deze stoere slee van Jamara. De slee is voorzien van een rugleuning inclusief een veiligheidsriem. Hij heeft een maximaal draagvermogen van 50 kg en is gemaakt van licht materiaal zodat hij eenvoudig mee te nemen is!
<strong>Kenmerken:</strong>
Comfortabele, ergonomische zitting voor optimale schuifpositie
Kantelbeveiliging door breed ontwerp
Metalen geleiders
Touw met handvat om te trekken
Verwijderbare rugleuning
Veiligheidsriem afneembaar
<strong>Specificaties:</strong>
Kleur: rood
Materiaal: kunststof
Geslacht: junior
Afmeting: 90 x 46 x 45 cm (L x B x H)
Maximaal draaggewicht: 50 kg
Gewicht: 3 kg
Leeftijd: vanaf 3 jaar";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F332538-jamara-snow-star-slee-met-rugleuning-90-cm-rood%2F;https://images.foris.shop/producten/original/jamara_snow_star_slee_met_rugleuning_rood_90_cm_332538_1573112555.jpg?c=220215;Speelgoed;JAMARA;"Speelgoed > Winterspeelgoed > Sleeën";Rood;0.00;"Op werkdagen voor 16:00 uur besteld, morgen in huis";4042774446192;in_stock;Kunststof;4;Winterspeelgoed;Sleeën;;11002
372514;"Swing King Schommelzitje in hoogte Verstelbaar Grenenhout Naturel";EUR;12.35;"Met deze houten schommel van Swing King vinden kinderen buiten helemaal hun rust. Schommelen geeft een heerlijk vrij gevoel en door zelf te leren schommelen, ontwikkelen ze hun evenwichtsorgaan. De touwen van de schommel zijn in hoogte verstelbaar, hierdoor groeit de schommel met kinderen mee";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F372514-swing-king-schommelzitje-in-hoogte-verstelbaar-grenenhout-naturel%2F;https://images.foris.shop/producten/original/swing_king_schommelzitje_415_x_15_cm_hout_lichtbruin_372514_20240422140029.jpg?c=220215;Speelgoed;"Swing King";"Speelgoed > Speeltoestellen > Schommelzitjes";Naturel;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8717306715072;in_stock;Hout,Touw;1;Speeltoestellen;Schommelzitjes;;11002
428286;"Boland Bloodthirsty Queen Halloween Kostuum Dames Rood/Zwart maat 44/46";EUR;18.95;"Verkleed je als Bloodthirsty Queen deze Halloween, Carnaval of bij het volgende verkleedfeestje en laat een indruk achter! De freaky zwart met rode jurk van Boland maakt je outfit perfect voor een angstaanjagende horror look voor Halloween.
<strong>Specificaties:</strong>
Kleur: rood, zwart
Geslacht: dames
Materiaal: 100% polyester
Type sluiting: geen sluiting
Wasvoorschrift: handwas
Borstomvang: 104-110 cm
Tailleomvang: 84-94 cm
Maat: 44/46 (L)
<strong>Inhoud:</strong>
1 Jurk met kraag";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F428286-boland-bloodthirsty-queen-halloween-kostuum-dames-rood-zwart-maat-44-46%2F;https://images.foris.shop/producten/original/boland_bloodthirsty_queen_kostuum_dames_rood_zwart_428286_20231011095957.jpg?c=220215;Speelgoed;Boland;"Speelgoed > Verkleden > Verkleedpakken";Rood,Zwart;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8712026791450;in_stock;Polyester;1;Verkleden;Verkleedpakken;44/46;11002
440234;"Disney Frozen II 6 delige Skatebescherming 51 55 cm Blauw/Paars";EUR;24.95;"Skateboarden, steppen, rolschaatsen of fietsen... Voor alle sporten met hoge snelheden en moeilijke trucs is een goede bescherming essentieel. Deze set skatebescherming van Disney is geheel ontworpen in Frozen II stijl! Bestaande uit een helm, een paar kniebeschermers, een paar elleboogbeschermers én rugzak!";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F440234-disney-frozen-ii-6-delige-skatebescherming-51-55-cm-blauw-paars%2F;https://images.foris.shop/producten/original/disney_frozen_2_meisjes_blauw_paars_440234_1595928132.jpg?c=220215;Speelgoed;Disney;"Speelgoed > Skaten & Boarden > Skatebescherming";Blauw,Paars;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8715347009464;in_stock;Kunststof,Piepschuim;2;"Skaten & Boarden";Skatebescherming;;11002
1018400;"Marvel Spidey Rolschaatsen met Bescherming Rood/Blauw maat 23 27";EUR;31.95;"Met de Spidey rolschaatsen van Marvel verover je het schoolplein of de rolschaatsbaan! Deze rood met blauwe verstelbare rolschaatsen (maat 23-27) trek je makkelijk over je schoenen aan. Sluit ze daarna eenvoudig met de veiligheidsgespen. Dit alles maakt ze ideaal voor de allerkleinste!
<strong>Oefen, rol en draai!</strong>
Naast een paar rolschaatsen bestaat de set ook uit een paar kniebeschermers en een paar elleboogbeschermers. Beide voorzien met handige klittenbandsluiting én alles in hetzelfde thema. Dus je bent direct klaar om te gaan! Onverwacht een stop maken? Gebruik dan het remblokje (toe stop) aan de voorkant van de skates.
<strong>Specificaties:</strong>
Kleur: blauw, rood
Geslacht: junior
Materiaal: kunststof
Sluiting: veiligheidsgesp en klittenband
Remmen: standaard toe stop
Verstelbaar: ja
Aantal wielen: 4
Leeftijd: vanaf 3 jaar
Maat: 23-27
<strong>Inhoud:</strong>
1 Paar rolschaatsen
1 Paar kniebeschermers
1 Paar elleboogbeschermers";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1018400-marvel-spidey-rolschaatsen-met-bescherming-rood-blauw-maat-23-27%2F;https://images.foris.shop/producten/original/marvel_rolschaatsen_spidey_verstelbaar_1018400_1673626997.jpg?c=220215;Speelgoed;Marvel;"Speelgoed > Skaten & Boarden > Rolschaatsen";Rood;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";3496273300355;in_stock;Kunststof;5;"Skaten & Boarden";Rolschaatsen;23/24/25/26/27;11002
1019923;"Summer fun filterglas voor zandfilters 20 kg 0,5 1,0 mm";EUR;21.50;"Fijn filterglas van Summer fun voor zandfilters. Een milieuvriendelijk alternatief voor zand met een zeer lange levensduur. Het bestaat uit gerecycled glas met een korrelgrootte van 0,5-1,0 mm.
<strong>Kenmerken:</strong>
Fijn filterglas voor zandfilters
Milieuvriendelijk alternatief voor filterzand
Korrelgrootte 0,5-1,0 mm
<strong>Specificaties:</strong>
Kleur: transparantie
Geslacht: unisex
Materiaal: glas
Afmetingen: 28 x 10 x 53 cm (L x B x H)
Gewicht: 20 kg";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1019923-summer-fun-filterglas-voor-zandfilters-20-kg-05-10-mm%2F;https://images.foris.shop/producten/original/summer_fun_filterglas_voor_zandfilters_20_kg_05-10_mm_1019923_1681385883.jpg?c=220215;Speelgoed;"Summer fun";"Speelgoed > Zwembaden > Zwembadfilters";Transparant;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";4038755057921;in_stock;Glas;6;Zwembaden;Zwembadfilters;;11002
1020165;"AMIGO Pilsan Abalone water /zandbak schelp 90 x 84 cm roze 1 stuks";EUR;12.99;"Normaal zoek je naar schelpen op het strand, bij deze zandbak van AMIGO is het precies andersom! In de roze Pilsan Abalone zandbak in de vorm van een schelp maak jij de mooiste zandkastelen of grappigste zandtaartjes. Wissel het zand op warme zomerdagen om met water voor gegarandeerd veel spetterpret! 
<strong>Multifunctioneel en compact</strong>
Koop je er een tweede zandbak bij? Dan kun je het zand en water spel combineren. Of gebruik het tweede exemplaar als deksel, de twee sluiten perfect op elkaar aan. Hierdoor blijft de inhoud langer schoon én het zand droog tijdens een fikse regenbui. Het geheel neemt niet veel ruimte in beslag, zo is je tuin altijd netjes opgeruimd!
<strong>Specificaties:</strong>
Kleur: blauw
Geslacht: junior
Materiaal: kunststof
Afmetingen: 84 x 90 x 35 cm (L x B x H)
Capaciteit: tot 72 liter
Gewicht: 1,3 kg
Leeftijd: vanaf 24 maanden
<strong>Inhoud:</strong>
1 Zandbak";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1020165-amigo-pilsan-abalone-water-zandbak-schelp-90-x-84-cm-roze-1-stuks%2F;https://images.foris.shop/producten/original/pilsan_abalone_water_en_zandbak_junior_roze_1020165_1682080769.jpg?c=220215;Speelgoed;AMIGO;"Speelgoed > Zandspeelgoed > Zandbakken";Roze;12.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8720585997916;in_stock;Kunststof;38;Zandspeelgoed;Zandbakken;;11002
1022514;"Nickelodeon Paw Patrol 3 wiel Kinderstep Junior Blauw/Rood";EUR;29.95;"Alle fans van Paw Patrol opgelet! Race iedereen voorbij op deze vrolijke 3-wiel kinderstep van Nickelodeon. Deze blauw met rode step is perfect voor alle beginners. Een veilig en stabiel gevoel door de dubbele achterwielen (met een diameter van 120 millimeter). Het enkele voorwiel (met een diameter van 135 millimeter) geeft je de vrijheid om overal naar toe te sturen. Inclusief bijpassend stuurbord!";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1022514-nickelodeon-paw-patrol-3-wiel-kinderstep-junior-blauw-rood%2F;https://images.foris.shop/producten/original/nickelodeon_paw_patrol_3-wiel_kinderstep_junior_blauw_rood_1022514_1693482362.jpg?c=220215;Speelgoed;Nickelodeon;"Speelgoed > Fietsen & Rijden > Kinderstepjes";Blauw,Rood;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";3496274500501;in_stock;Staal;4;"Fietsen & Rijden";Kinderstepjes;;11002
1023393;"Pilsan tractor met aanhangwagen geel/zwart 4 delig";EUR;16.50;"Verplaats bergen werk met de tractor met aanhangwagen van Pilsan! De geel met zwarte tractor en aanhanger kunnen buiten gebruikt worden waardoor fantasieën levensecht worden. Zo is de aanhanger afneembaar en heeft deze een kantelbare laadbak. Het bijgeleverde schepje en hark geven nog meer plezier in de zandkbak!
<strong>Eigenschappen:</strong>
Afneembare aanhangwagen
Kantelbare bak op de aanhanger
Robuust en esthetisch ontwerp
<strong>Specificaties:</strong>
Kleur: geel, zwart
Geslacht: junior
Materiaal: polypropyleen
Afmetingen: 72 x 27 x 26 cm (L x B x H)
Gewicht: ca. 1600 gram
Leeftijd: vanaf 3 jaar
 
<strong>Inhoud:</strong>
1 Tractor
1 Aanhanger
1 Schep
1 Hark";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1023393-pilsan-tractor-met-aanhangwagen-geel-zwart-4-delig%2F;https://images.foris.shop/producten/original/amigo_pilsan_tractor_met_aanhangwagen_geel_zwart_4-delig_1023393_1695670719.jpg?c=220215;Speelgoed;Pilsan;"Speelgoed > Speelsets > Speelgoedvoertuigen";Geel,Zwart;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8693461062124;in_stock;Polypropyleen;6;Speelsets;Speelgoedvoertuigen;;11002
1023637;"Boland Bloody Nun Halloween Kostuum Dames Zwart/Wit maat 40/42";EUR;16.95;"Niet elke non is zo onschuldig als ze er misschien uitziet. Dit Bloody Nun kostuum van Boland is dan ook alles behalve onschuldig. Het bloederige nonnenkostuum bestaat uit een sexy jurkje met een nonnenkap. De perfecte sexy outfit voor een horror Halloween feest.
<strong>Specificaties:</strong>
Kleur: zwart, wit
Geslacht: dames
Materiaal: 100% polyester
Type sluiting: ritssluiting
Wasvoorschrift: handwas
Borstomvang: 98-104 cm
Tailleomvang: 80-84 cm
Maat: 40/42 (M)
<strong>Inhoud:</strong>
1 Kap
1 Jurk";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1023637-boland-bloody-nun-halloween-kostuum-dames-zwart-wit-maat-40-42%2F;https://images.foris.shop/producten/original/boland_bloody_non_kostuum_dames_zwart_wit_1023637_20240116144805.jpg?c=220215;Speelgoed;Boland;"Speelgoed > Verkleden > Verkleedpakken";Zwart,Wit;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8712026792136;in_stock;Polyester;1;Verkleden;Verkleedpakken;40/42;11002
